925,

1075

1945.4,6.5903E-21,5.63557E-21
1945.6,6.58195E-21,5.64266E-21
1945.8,6.57437E-21,5.65042E-21
1946,6.57765E-21,5.66754E-21
1946.2,6.60171E-21,5.70266E-21
1946.4,6.65033E-21,5.75918E-21
1946.6,6.72303E-21,5.83685E-21
1946.8,6.81564E-21,5.93221E-21
1947,6.91666E-21,6.03535E-21
1947.2,7.01162E-21,6.13366E-21
1947.4,7.08529E-21,6.21376E-21
1947.6,7.12573E-21,6.265E-21
1947.8,7.12436E-21,6.27961E-21
1948,7.07594E-21,6.25268E-21
1948.2,6.97868E-21,6.18229E-21
1948.4,6.83535E-21,6.0706E-21
1948.6,6.65404E-21,5.92448E-21
1948.8,6.44329E-21,5.7513E-21
1949,6.21246E-21,5.55925E-21
1949.2,5.97263E-21,5.35811E-21
1949.4,5.73295E-21,5.15605E-21
1949.6,5.5014E-21,4.96027E-21
1949.8,5.28479E-21,4.77697E-21
1950,5.09003E-21,4.61252E-21
1950.2,4.92528E-21,4.47446E-21
1950.4,4.79368E-21,4.36587E-21
1950.6,4.6979E-21,4.2894E-21
1950.8,4.64187E-21,4.24891E-21
1951,4.62773E-21,4.24664E-21
1951.2,4.65539E-21,4.28276E-21
1951.4,4.72283E-21,4.35573E-21
1951.6,4.82637E-21,4.46242E-21
1951.8,4.9609E-21,4.59833E-21
1952,5.11976E-21,4.75752E-21
1952.2,5.29105E-21,4.92904E-21
1952.4,5.46313E-21,5.10213E-21
1952.6,5.62505E-21,5.26655E-21
1952.8,5.76553E-21,5.41163E-21
1953,5.87449E-21,5.52775E-21
1953.2,5.9476E-21,5.6106E-21
1953.4,5.98217E-21,5.65738E-21
1953.6,5.98001E-21,5.66952E-21
1953.8,5.94665E-21,5.65205E-21
1954,5.88881E-21,5.6111E-21
1954.2,5.81441E-21,5.55411E-21
1954.4,5.72579E-21,5.48317E-21
1954.6,5.62465E-21,5.39983E-21
1954.8,5.51271E-21,5.30562E-21
1955,5.39004E-21,5.20056E-21
1955.2,5.25541E-21,5.08337E-21
1955.4,5.10777E-21,4.95293E-21
1955.6,4.94724E-21,4.80929E-21
1955.8,4.77776E-21,4.65616E-21
1956,4.60546E-21,4.49949E-21
1956.2,4.43525E-21,4.34404E-21
1956.4,4.27367E-21,4.19625E-21
1956.6,4.12677E-21,4.06215E-21
1956.8,3.99809E-21,3.94533E-21
1957,3.88891E-21,3.84719E-21
1957.2,3.79913E-21,3.76776E-21
1957.4,3.72717E-21,3.70564E-21
1957.6,3.67273E-21,3.66064E-21
1957.8,3.63616E-21,3.63325E-21
1958,3.61729E-21,3.62342E-21
1958.2,3.61791E-21,3.63309E-21
1958.4,3.636E-21,3.66038E-21
1958.6,3.67084E-21,3.70468E-21
1958.8,3.72213E-21,3.76583E-21
1959,3.78685E-21,3.84086E-21
1959.2,3.86027E-21,3.9251E-21
1959.4,3.93634E-21,4.01243E-21
1959.6,4.00902E-21,4.09671E-21
1959.8,4.07265E-21,4.17211E-21
1960,4.12366E-21,4.2349E-21
1960.2,4.15959E-21,4.28244E-21
1960.4,4.18039E-21,4.31458E-21
