Filename-->,
Mode/Unit-->,
Int.time[ms]-->,45
NrOfAverages-->,10
Smoothing-->,0
Wavelength [nm],
678.839,-34.74212183
678.978,-47.89472169
679.117,-28.42397055
679.255,-34.43856739
679.394,-22.69412217
679.533,-39.91113543
679.671,-36.09825148
679.810,-40.97611079
679.949,-42.96199774
680.087,-43.32283205
680.226,-39.61471381
680.365,-40.59827589
680.503,-44.14040846
680.642,-40.22286868
680.781,-42.4859734
680.919,-41.97085614
681.058,-42.38369126
681.197,-42.93916692
681.335,-39.1894546
681.474,-54.7222938
681.613,-38.92272877
681.751,-26.45328021
681.890,-29.98476214
682.028,-48.66085972
682.167,-22.29243321
682.306,-14.17368264
682.444,-15.453268
682.583,-38.74100775
682.721,-42.45151801
682.860,-33.93331203
682.998,-26.82044053
683.137,-40.95210556
683.275,-43.09243321
683.414,-38.70758123
683.553,-52.0328402
683.691,-19.73572821
683.830,-27.69354681
683.968,-32.61056008
684.107,-36.77015285
684.245,-46.64040846
684.384,-41.84210963
684.522,-30.40640635
684.661,-24.00113315
684.799,-23.00515272
684.938,-20.08712925
685.076,-41.6233952
685.214,-40.19357123
685.353,-21.76659889
685.491,-20.11402296
685.630,-27.75500531
685.768,-22.36198554
685.907,-33.79129519
686.045,-27.65384287
686.183,-43.27842392
686.322,-43.95670647
686.460,-30.94097113
686.599,-23.63856739
686.737,-16.43629136
686.875,-42.44806733
687.014,-30.04443402
687.152,-25.17140707
687.291,-21.0158401
687.429,-42.71112322
687.567,-30.24671006
687.706,-10.22514471
687.844,-17.48712925
687.982,-36.3848659
688.121,-29.80242962
688.259,-35.87598309
688.397,-38.57784857
688.536,-20.48723301
688.674,-28.53923382
688.812,-22.42699847
688.950,-28.59998927
689.089,-11.63792532
689.227,-19.17488169
689.365,-31.60296788
689.504,-36.75498089
689.642,-4.828014416
689.780,-12.78482928
689.918,-23.60528054
690.057,-11.48655486
690.195,-16.07896218
690.333,-8.504705662
690.471,-22.80825962
690.609,-22.20057635
690.748,-7.587165875
690.886,-18.31758913
691.024,2.225730281
691.162,2.625130516
691.300,-30.49067149
691.439,-22.34970135
691.577,-25.09187054
691.715,-36.4502767
691.853,-14.13097519
691.991,-16.03914251
692.129,-26.59584751
692.268,-24.04627556
692.406,-27.87545704
692.544,-15.14269671
692.682,-21.95614333
692.820,-3.452026219
692.958,-20.39413437
693.096,-6.195321221
693.234,-9.112884945
693.372,-16.87842392
693.511,4.769550853
693.649,-20.02799611
693.787,-8.323407406
693.925,-18.91283612
694.063,-17.57245964
694.201,-12.27897438
694.339,-8.169565529
694.477,-9.057269139
694.615,-5.686554856
694.753,-13.29426207
694.891,-12.34856333
695.029,-3.611685891
695.167,-9.40999741
695.305,-4.395987648
695.443,-23.71814007
695.581,-11.3292623
695.719,-13.44683775
695.857,5.819850975
695.995,-19.75439381
696.133,-20.14330868
696.271,-13.19187054
696.409,-11.7192903
696.547,-14.0456089
696.685,-21.14325985
696.823,-25.10002589
696.961,-31.54683775
697.099,-10.69652638
697.237,-5.686591477
697.374,-24.7911797
697.512,-4.008743662
697.650,-18.13626694
697.788,-4.690592379
697.926,-13.47601971
698.064,-17.16496462
698.202,-10.78128704
698.340,-11.92699847
698.478,-6.312297863
698.615,-17.4911797
698.753,-17.25788087
698.891,-12.6549931
699.029,-6.108156342
699.167,-23.91288495
699.305,-11.36726508
699.442,-20.01986541
699.580,-19.35961842
699.718,-4.142146248
699.856,-4.515185399
699.994,-5.124557633
700.131,-29.33684182
700.269,-28.4263987
700.407,-16.27014064
700.545,-21.60112705
700.682,-36.86960215
700.820,-16.0058803
700.958,-16.30827183
701.096,-18.23797984
701.233,-31.13745379
701.371,-29.61343564
701.509,-12.38716587
701.647,-20.98941798
701.784,-32.80473008
701.922,-25.39882683
702.060,-21.89883904
702.197,-3.73686623
702.335,-1.989557881
702.473,-18.64272112
702.610,-15.56142287
702.748,-24.28013682
702.886,-18.61228566
703.023,3.663121563
703.161,-15.08714146
703.299,-13.13799204
703.436,-10.23456578
703.574,-21.00584368
703.712,-5.305304951
703.849,-17.41758913
703.987,-15.92925009
704.124,-26.02570786
704.262,-14.20056414
704.400,-9.056155533
704.537,-25.70353054
704.675,-4.467265076
704.812,-6.225156922
704.950,-13.95094265
705.088,-19.84499716
705.225,-6.012872738
705.363,-11.64682555
705.500,-4.974281926
705.638,-7.832749123
705.775,-5.356143326
705.913,-5.289992852
706.050,-36.6549931
706.188,-4.77315659
706.325,-13.7058681
706.463,-23.99355902
706.600,-19.77598309
706.738,-21.35913414
706.875,-17.71058449
707.013,-14.34556007
707.150,-0.810535664
707.288,-40.2520018
707.425,-10.28016123
707.563,-30.30708498
707.700,-24.51461029
707.837,-10.02170624
707.975,-13.11986541
708.112,-16.16841578
708.250,-20.31526474
708.387,-10.92170624
708.525,-12.36202216
708.662,-10.47716994
708.799,-10.77598309
708.937,-23.05385508
709.074,-11.34388356
709.211,-25.16087193
709.349,-23.8894668
709.486,-8.056706471
709.624,-25.60870704
709.761,-1.178301854
709.898,-10.704039
710.036,-19.08177096
710.173,-34.99298415
710.310,-19.97897438
710.448,-9.436200041
710.585,-8.445009369
710.722,-23.19589633
710.859,-19.37657041
710.997,-20.6760075
711.134,-21.79883904
711.271,-35.98827948
711.409,-16.65083937
711.546,-29.93742938
711.683,-9.101151461
711.820,-7.259043307
711.958,-26.63802866
712.095,-11.5402925
712.232,-31.68071217
712.369,6.424004703
712.507,-11.64503378
712.644,-19.29004168
712.781,-9.706455178
712.918,-16.10347609
713.055,-17.30116367
713.193,-12.20060076
713.330,-13.52628321
713.467,-10.54742531
713.604,-15.68014903
713.741,-6.806455178
713.878,-12.37890772
714.016,-27.00881056
714.153,-3.862560887
714.290,-22.88185019
714.427,-11.44270892
714.564,-7.11869101
714.701,-23.25559287
714.838,-29.4023261
714.975,-19.23388714
715.113,-25.39817237
715.250,-31.6344747
715.387,-11.34613518
715.524,-10.52799611
715.661,-37.63149561
715.798,-13.12458205
715.935,-4.538016457
716.072,-22.51754031
716.209,-1.228620047
716.346,-7.31869101
716.483,-5.856694264
716.620,-9.024582047
716.757,-40.99941391
716.894,-12.33099961
717.031,-9.341479344
717.168,9.26430841
717.305,-17.10057635
717.442,-32.00116367
717.579,-10.86431064
717.716,-13.2041181
717.853,-17.6788711
717.990,-18.77012844
718.127,-27.75556845
718.264,-22.67425751
718.401,-12.89358344
718.538,-17.58944239
718.675,-18.96197333
718.812,-29.23686623
718.949,-12.32929892
719.086,-18.81686191
719.223,-34.41986541
719.359,-14.78884263
719.496,-29.32391562
719.633,-20.38302483
719.770,-40.26314845
719.907,-22.10933098
720.044,-3.030449147
720.181,-18.23102402
720.318,-8.16486134
720.454,-12.56958384
720.591,-17.28303704
720.728,-17.69538788
720.865,-37.9444096
721.002,-7.578332371
721.139,-24.1841504
721.275,-9.374166555
721.412,-11.43442587
721.549,-11.0222938
721.686,-38.22217807
721.823,-25.35142669
721.959,-33.08712925
722.096,-5.571902842
722.233,-16.88827948
722.370,-12.2666233
722.506,4.270853668
722.643,-16.66611485
722.780,-17.92104005
722.917,-30.57131552
723.053,-26.90353054
723.190,-20.87426972
723.327,-20.66602377
723.464,-0.272429127
723.600,-14.77958636
723.737,-26.20530495
723.874,-19.74556007
724.010,-7.574857277
724.147,-24.14853892
724.284,-34.85669426
724.420,-22.52860784
724.557,-21.08601613
724.694,-18.30644297
724.830,-17.77544484
724.967,-13.52104005
725.104,-27.99297194
725.240,-8.482988209
725.377,-4.957317967
725.514,-23.02744541
725.650,1.58023805
725.787,-19.004039
725.923,-9.862022156
726.060,-16.71931471
726.196,-26.8023261
726.333,-29.83629136
726.470,-19.09758505
726.606,-29.81517319
726.743,-21.25142669
726.879,-16.4835875
727.016,-12.44204249
727.152,-12.51514878
727.289,-24.45846819
727.425,-9.728124279
727.562,-15.52215366
727.698,-20.61100738
727.835,-20.1192903
727.971,-9.16599936
728.108,-31.95674309
728.244,-27.03859181
728.381,-6.308731455
728.517,-30.28482928
728.654,-32.79886345
728.790,-20.5625853
728.927,-13.18073658
729.063,-0.999977059
729.200,-1.681262631
729.336,-9.831562275
729.473,-20.73732573
729.609,-16.28071217
729.745,-16.07017726
729.882,-6.067852635
730.018,-19.28417482
730.155,-21.40871925
730.291,-16.49297194
730.427,-31.26489796
730.564,-15.84318039
730.700,-34.53616342
730.836,-6.169027276
730.973,-7.510547871
731.109,-14.03217425
731.246,-11.05491399
731.382,-30.31456146
731.518,-37.10116367
731.655,-18.94270892
731.791,-21.66427402
731.927,-3.878283543
732.063,-19.79532122
732.200,-5.823982758
732.336,-26.23101181
732.472,-15.72804493
732.609,-22.69757285
732.745,-16.49355902
732.881,-8.971291108
733.017,-19.11927809
733.154,-13.81927809
733.290,-6.347909111
733.426,-32.01112322
733.562,-7.880045504
733.699,-19.83155007
733.835,-11.01399855
733.971,0.477809721
734.107,-22.48068776
734.243,3.123441797
734.380,-30.28243751
734.516,-14.47601971
734.652,-5.652564949
734.788,-20.99759726
734.924,-11.60758123
735.061,-11.48071217
735.197,-9.620440525
735.333,-21.92685809
735.469,-5.327996106
735.605,-6.164897961
735.741,-10.54558448
735.877,-25.31576075
736.013,-38.2824131
736.150,-3.380736584
736.286,-20.947334
736.422,-18.84971356
736.558,-16.80231389
736.694,-6.685912365
736.830,-17.00047277
736.966,-13.40112705
737.102,-8.060732026
737.238,-2.973579235
737.374,-9.271315522
737.510,-22.04087982
737.646,-12.95843157
737.782,-25.22159075
737.918,-24.67772064
738.054,-21.1894546
738.190,-18.6835875
738.326,-27.38829169
738.462,-2.895181078
738.598,-5.615711922
738.734,-6.327433199
738.870,-9.549059457
739.006,14.14682332
739.142,-19.5426845
739.278,6.297110992
739.414,-5.86544866
739.550,-6.280045504
739.686,-24.42045273
739.822,-17.7403047
739.958,-36.30528054
740.094,3.627522045
740.230,-16.29469728
740.366,-26.80112705
740.502,-33.77659482
740.638,-14.10873146
740.773,-6.186463184
740.909,-12.6110562
741.045,-32.91629924
741.181,-6.257269139
741.317,-21.9116312
741.453,-25.74901063
741.589,12.68427587
741.725,-19.14963457
741.860,-26.2023261
741.996,-12.84901063
742.132,2.42342959
742.268,-5.862560887
742.404,-12.75843157
742.539,-22.07545704
742.675,-22.87660703
742.811,-20.56955332
742.947,-6.978320164
743.083,-20.00468125
743.218,-9.066623301
743.354,-16.87944598
743.490,-12.01687412
743.626,-15.60814413
743.761,-8.22974586
743.897,-8.754913992
744.033,-7.166611094
744.169,-13.16188225
744.304,-19.71700253
744.440,-17.12975807
744.576,-18.60346388
744.711,-27.08244972
744.847,-21.49767661
744.983,-32.90286459
745.118,-20.75432667
745.254,-26.30585589
745.390,-18.13386273
745.525,-14.71758913
745.661,-17.83042473
745.797,-28.319841
745.932,-10.04443402
746.068,-17.76661109
746.204,-21.92860784
746.339,-6.073016447
746.475,-17.3233952
746.611,-13.76371111
746.746,-5.129274506
746.882,-22.24558448
747.017,-15.97603192
747.153,-29.60574004
747.288,-26.06259751
747.424,-15.89760947
747.560,-5.143168182
747.695,-17.14671006
747.831,-19.910469
747.966,-19.7824131
748.102,-11.13145899
748.237,-8.494605965
748.373,-8.075408215
748.508,-14.06601157
748.644,-19.38646318
748.779,4.377846342
748.915,-26.06018109
749.050,-12.68943018
749.186,-5.263735527
749.321,-26.9104568
749.457,-11.01043238
749.592,-15.13446249
749.728,-30.59412217
749.863,-9.264849133
749.999,-19.23329982
750.134,-11.58612909
750.269,-19.78394103
750.405,-31.88169217
750.540,-10.77945528
750.676,-29.67723059
750.811,-35.67500615
750.946,-5.172781701
751.082,-38.27059364
751.217,-5.36834454
751.353,-17.76610789
751.488,-0.263895411
751.623,-1.561646313
751.759,-15.75942163
751.894,-16.45720915
752.029,-11.6549725
752.165,-10.15278444
752.300,-32.85052313
752.435,-26.14833531
752.571,-10.14609842
752.706,-23.94389815
752.841,-14.34163684
752.977,-20.33941216
753.112,-18.93719992
753.247,-16.43499965
753.382,-19.33277497
753.518,-14.23050169
753.653,-29.92831363
753.788,-15.62608895
753.924,-28.02382764
754.059,-11.62161517
754.194,-21.31940293
754.329,-12.01719045
754.464,-27.81497797
754.600,-13.61275353
754.735,-30.61048002
754.870,-10.80829195
755.005,-22.50605506
755.140,-9.803854794
755.276,-12.00160593
755.411,-9.899381251
755.546,-26.39715657
755.681,-8.294907708
755.816,-22.59271354
755.952,-14.99048275
756.087,-4.188245863
756.222,-6.086057801
756.357,-8.183833355
756.492,-27.68159646
756.627,-16.47933516
756.762,-18.07714734
756.897,-12.77493486
757.032,-16.67271017
757.168,-13.47047328
757.303,-10.56823639
757.438,-5.965987534
757.573,-12.86381168
757.708,-25.36156258
757.843,-29.95931372
757.978,-4.657095141
758.113,-5.954888768
758.248,-10.55267629
758.383,-18.75045161
758.518,3.851772838
758.653,-15.24600248
758.788,-5.843790001
758.923,-26.54152893
759.058,-17.43934087
759.193,-8.23706736
759.328,-18.7348915
759.463,-6.432617993
759.598,-13.33041796
759.733,-26.62819328
759.868,-26.82596859
760.003,-7.523719973
760.138,-29.72153191
760.273,-11.11928281
760.408,-29.01709475
760.543,-18.3148703
760.678,-20.51264562
760.813,-24.91042094
760.947,-22.30817184
761.082,-29.5059596
761.217,-20.5037105
761.352,-19.00149803
761.487,-37.09924893
761.622,-24.9970489
761.757,-18.7947998
761.892,-29.09261174
762.026,-33.69038705
762.161,-5.088138194
762.296,-9.88591351
762.431,-1.083676619
762.566,-8.781451935
762.701,-38.7792397
762.835,-17.87701501
762.970,-10.27482695
763.105,-9.572553439
763.240,-9.3703412
763.375,-25.76812872
763.509,-10.66589183
763.644,-22.26365494
763.779,-3.361467118
763.914,-8.859211916
764.048,-27.65701775
764.183,-13.65476865
764.318,-23.55255641
764.453,-17.45031952
764.587,-6.948082632
764.722,-23.24587016
764.857,-9.043682332
764.991,-18.14143323
765.126,-5.13920855
765.261,-21.63699607
765.396,-4.434735007
765.530,-20.93251032
765.665,-19.33028564
765.800,-25.62808537
765.934,-22.12584872
766.069,-11.22364845
766.204,-23.92139935
766.338,-24.71921129
766.473,-14.91697463
766.607,-13.71474995
766.742,-29.21251306
766.877,-32.81031279
767.011,-34.00803952
767.146,-24.10581483
767.280,-13.50359015
767.415,-12.60136547
767.550,-18.09914102
767.684,-30.29691634
767.819,-17.99471607
767.953,-23.19246697
768.088,-26.49029135
768.222,-14.38804225
768.357,-22.08582978
768.491,-23.38358068
768.626,-19.88139286
768.760,-18.57915596
768.895,-25.17690687
769.029,-19.67468218
769.164,-8.672457976
769.298,-10.3702455
769.433,-12.46800861
769.567,-6.965808339
769.702,-3.063571686
769.836,-21.26137142
769.971,-31.25912232
770.105,-29.85692229
770.240,-19.45464878
